AppID,Genres
1143870,Early Access
1357540,Adventure
765690,Adventure
765690,Casual
765690,Indie
1287590,Casual
1287590,Racing
1287590,Simulation
1287590,Sports
1287590,Strategy
352430,Indie
352430,Simulation
352430,Strategy
1120370,Casual
1120370,Indie
1120370,Simulation
1120370,Early Access
1142710,Action
1142710,Strategy
984780,Racing
984780,Simulation
984780,Sports
1179910,Action
1179910,Adventure
1179910,Casual
1179910,Indie
1179910,Early Access
16720,Action
368890,Adventure
368890,Indie
1558900,Free to Play
1558900,Indie
1558900,Simulation
981130,Casual
981130,Racing
981130,Simulation
981130,Sports
767010,Indie
428920,Action
802390,Action
802390,Adventure
802390,Casual
802390,Free to Play
802390,Indie
802390,Massively Multiplayer
802390,RPG
802390,Strategy
802390,Early Access
1794120,Casual
1794120,Indie
312610,Action
1572020,Adventure
1572020,Casual
1572020,Indie
801840,Casual
801840,Indie
801840,Strategy
700920,Casual
700920,Indie
274980,Indie
274980,Simulation
274980,Strategy
851110,Casual
851110,Racing
851110,Simulation
851110,Early Access
1332590,Action
1332590,Adventure
1332590,Casual
1332590,Indie
1332590,RPG
1289550,Strategy
244750,Action
244750,Indie
244750,Strategy
1874990,Simulation
1731850,Casual
1731850,Indie
1198490,Adventure
1997230,Adventure
1997230,Free to Play
1997230,Early Access
1936840,Casual
907670,Action
907670,Indie
897360,Casual
897360,Indie
1839700,Casual
1839700,Indie
1707540,Action
1707540,Adventure
1707540,Indie
1707540,Massively Multiplayer
322770,Action
322770,Adventure
322770,RPG
1715130,Action
1223270,Indie
1223270,Simulation
1204110,Action
1204110,Adventure
1204110,Indie
1204110,RPG
955750,Action
955750,Early Access
1231790,Casual
1231790,Sports
1231790,Strategy
1238340,Casual
1238340,Indie
457770,Action
568090,Action
568090,Indie
108110,RPG
108110,Simulation
1389420,RPG
604170,Adventure
604170,Casual
604170,Simulation
1331410,Action
1331410,Adventure
1331410,Indie
1479610,Indie
1479610,Simulation
1479610,Strategy
1577240,Adventure
1577240,Indie
978440,Action
978440,Adventure
978440,Casual
978440,Racing
1246650,Action
1246650,Adventure
1246650,RPG
491660,Action
491660,Indie
491660,RPG
976160,Simulation
1139310,Action
1139310,Adventure
1139310,Casual
1139310,Indie
1353310,Action
1353310,Casual
1353310,Indie
787580,Simulation
787580,Sports
787580,Early Access
710470,Action
710470,Adventure
710470,RPG
1033090,Adventure
1033090,Indie
1033090,RPG
1755610,Action
507140,Adventure
507140,Casual
560720,Adventure
560720,Casual
1814710,Casual
799500,Action
799500,Adventure
799500,Casual
799500,Indie
552920,Indie
552920,Massively Multiplayer
552920,Racing
552920,Simulation
552920,Sports
634090,Action
634090,Adventure
634090,Indie
634090,RPG
1228910,Action
1228910,Indie
1228910,Simulation
1432560,Casual
1432560,Indie
1432560,Simulation
1246390,Indie
1139880,Action
1139880,Casual
1139880,Indie
1070110,Action
1070110,Adventure
1070110,Indie
622980,Casual
622980,Indie
622980,Simulation
1509130,Casual
1509130,Indie
1358590,Casual
1358590,Indie
500110,Action
500110,Adventure
500110,Casual
500110,Racing
500110,Simulation
500110,Sports
1882050,Adventure
1882050,Casual
1882050,Indie
1882050,Strategy
570840,Free to Play
570840,Indie
1163470,Indie
1310080,Action
1310080,Adventure
1310080,Casual
1310080,Free to Play
1310080,Indie
280380,Action
280380,Strategy
1832540,Adventure
1832540,Casual
1832540,Free to Play
1832540,Indie
1832540,Massively Multiplayer
1832540,RPG
1618280,Casual
622310,Casual
622310,Free to Play
622310,Massively Multiplayer
622310,Simulation
622310,Strategy
1730110,Casual
1730110,Simulation
904750,Adventure
904750,Indie
442190,Action
442190,Indie
749890,Adventure
749890,Casual
749890,Indie
668300,Action
668300,Indie
668300,RPG
372970,Action
372970,Early Access
1712880,Action
1712880,Adventure
1712880,Indie
1712880,Early Access
606000,Action
606000,Adventure
606000,Indie
606000,RPG
1215930,Indie
1030580,Adventure
1030580,Casual
1030580,Indie
993780,Casual
993780,Indie
809790,Indie
884640,Strategy
884640,Early Access
1516350,Indie
262940,Adventure
2000000,Action
2000000,Early Access
278910,Indie
278910,Strategy
266190,Action
266190,Adventure
266190,Indie
266190,RPG
266190,Early Access
1700040,Casual
1700040,Simulation
1059620,Adventure
1059620,Casual
2069010,Action
2069010,Adventure
2069010,Casual
2069010,Indie
2069010,Racing
2069010,Simulation
2069010,Strategy
487770,Simulation
487770,Sports
1394510,Casual
1394510,Indie
607020,Adventure
607020,Casual
607020,Indie
607020,RPG
607020,Strategy
833150,Action
833150,Adventure
833150,Casual
833150,Indie
833150,RPG
833150,Simulation
1401870,Action
1401870,Adventure
1401870,Casual
1401870,Indie
1401870,RPG
1401870,Early Access
1862600,Action
1862600,Adventure
1862600,Indie
606690,Indie
265750,Action
265750,Indie
39550,RPG
39550,Strategy
1055360,Action
1055360,Indie
1859010,Casual
1859010,Indie
1859010,Simulation
912110,Adventure
912110,Casual
912110,Indie
1890760,Casual
1890760,Indie
1890760,RPG
55150,Action
1849070,Simulation
1849070,Early Access
1054520,Casual
1054520,Indie
1054520,RPG
1054520,Simulation
1816050,Indie
1816050,Massively Multiplayer
1816050,Strategy
1686060,Indie
1686060,Strategy
1215260,Casual
1215260,Indie
1215260,RPG
1215260,Strategy
758870,Adventure
758870,Indie
758870,RPG
758870,Simulation
758870,Early Access
332530,Action
332530,Indie
918850,Action
918850,Casual
918850,Indie
1216470,Action
1216470,Adventure
1216470,Free to Play
1216470,Indie
1216470,RPG
1216470,Strategy
1201870,Free to Play
1201870,Indie
1009960,Action
1009960,Adventure
1009960,Casual
1009960,Indie
1009960,RPG
1009960,Early Access
1936250,Action
1936250,Indie
1719200,Action
1719200,Adventure
1719200,Casual
1214760,Action
1214760,Adventure
1214760,Casual
1214760,RPG
1214760,Strategy
577890,Action
577890,Indie
577890,Simulation
1853380,Casual
1853380,Free to Play
1853380,Indie
1853380,Strategy
1853380,Early Access
762560,Free to Play
762560,Indie
762560,Massively Multiplayer
762560,Strategy
216890,Sports
216890,Strategy
893360,Adventure
893360,Casual
893360,Free to Play
893360,Indie
1861700,Action
1861700,Adventure
1861700,Casual
1861700,Indie
1861700,Racing
1861700,RPG
1861700,Sports
1861700,Strategy
15100,Action
15100,Adventure
1081040,Adventure
1081040,Casual
1081040,Indie
1139140,Casual
1139140,Indie
703940,Action
703940,Casual
703940,Free to Play
703940,Indie
703940,Massively Multiplayer
703940,Simulation
703940,Sports
315650,Action
315650,Casual
315650,Indie
315650,Strategy
1564920,Action
1564920,Adventure
1564920,Indie
1153550,Indie
1153550,RPG
1836900,Action
1836900,Indie
1915170,Action
1915170,Adventure
1915170,RPG
373140,Adventure
373140,Casual
373140,Indie
249680,Action
249680,Adventure
515020,Casual
515020,Free to Play
515020,Indie
515020,Simulation
2064530,Action
2064530,Racing
546160,Action
546160,Adventure
546160,Indie
946810,Action
946810,Adventure
946810,Casual
946810,Indie
726570,Violent
726570,Gore
726570,Action
726570,Adventure
726570,Indie
726570,RPG
2007060,Adventure
1100270,Casual
1100270,Free to Play
1100270,Indie
1840380,Action
1840380,Adventure
1271990,Simulation
1271990,Sports
1398900,Adventure
1398900,Indie
1953210,Casual
1953210,Indie
1953210,Simulation
1953210,Strategy
961660,Action
961660,Indie
431940,Indie
989640,Action
989640,Casual
989640,Indie
989640,Strategy
814590,Action
814590,Adventure
814590,Strategy
1058320,Adventure
1305220,Action
1305220,Indie
1523640,Action
1523640,Adventure
1523640,Indie
287120,Action
287120,Casual
707560,Violent
707560,Action
707560,Adventure
707560,Indie
1825130,Action
1825130,Indie
1825130,Strategy
1507400,Casual
1507400,Indie
1916150,Casual
1916150,Indie
1608040,Indie
1608040,Strategy
1761810,Casual
1581660,Action
1581660,Casual
1581660,Indie
1353920,Casual
1353920,Indie
1353920,RPG
1353920,Simulation
1353920,Early Access
1837530,Casual
1837530,Indie
1837530,Strategy
1772270,Casual
1772270,Indie
1772270,Early Access
696500,Action
696500,Indie
504400,Adventure
504400,Casual
504400,Indie
1799520,Design & Illustration
1799520,Education
1799520,Software Training
1799520,Utilities
1799520,Game Development
1799520,Early Access
808360,Adventure
808360,Indie
1267940,Action
1267940,Simulation
1267940,Sports
289600,RPG
289600,Strategy
1308450,Indie
1308450,Simulation
1465450,Action
1465450,Casual
1465450,Simulation
1465450,Early Access
1104280,Action
1104280,Adventure
1104280,Indie
1104280,RPG
1104280,Early Access
915960,Casual
915960,Indie
915960,Strategy
1528570,Action
1528570,Free to Play
1528570,Indie
1833820,Indie
772090,Indie
772090,RPG
1284850,Casual
1284850,Indie
1082620,Indie
1082620,Early Access
1731630,Action
1731630,Casual
1731630,Indie
1731630,Sports
1731630,Strategy
836760,Adventure
836760,RPG
836760,Strategy
421050,Adventure
421050,Indie
569530,Action
569530,Indie
1391540,Action
1391540,Indie
1391540,Early Access
1123310,Action
1123310,Adventure
1123310,Casual
1123310,Indie
1123310,Racing
1123310,Simulation
1915940,Action
1915940,Adventure
1915940,Casual
1915940,Indie
1915940,Simulation
1915940,Sports
1915940,Strategy
6850,Action
735410,Indie
892510,Action
892510,Adventure
892510,Free to Play
892510,Indie
892510,Massively Multiplayer
892510,RPG
892510,Early Access
667820,Casual
667820,Simulation
921710,Strategy
1809900,Casual
1809900,Indie
1561860,Action
1561860,Indie
1561860,Racing
1246490,Simulation
1263680,Action
1263680,Adventure
1263680,Indie
1263680,RPG
364480,Casual
364480,Indie
1442770,Indie
1800360,Casual
1800360,Indie
1126680,Action
1126680,Indie
262810,Adventure
262810,Indie
1349340,Casual
1349340,Indie
1349340,Early Access
1081030,Action
1081030,Early Access
9420,Strategy
993110,Action
993110,Adventure
993110,Indie
993110,Early Access
1288040,Action
1288040,Adventure
1288040,Indie
1288040,Massively Multiplayer
1288040,Racing
1288040,Simulation
1288040,Sports
1288040,Strategy
1061540,Adventure
1061540,Casual
883710,Action
1337170,Casual
1337170,Massively Multiplayer
1337170,RPG
1337170,Strategy
1337170,Early Access
591760,Action
591760,Adventure
591760,Casual
591760,Indie
591760,Sports
529440,Action
529440,Casual
529440,Indie
529440,Sports
1785440,Adventure
1785440,Simulation
1587430,Casual
1054770,Casual
1054770,Indie
1054770,Strategy
1485900,Casual
1485900,Indie
587460,Casual
587460,Free to Play
587460,Strategy
474980,Casual
474980,Indie
474980,Simulation
702320,Free to Play
702320,Massively Multiplayer
702320,RPG
702320,Strategy
1932490,Action
1932490,Adventure
1932490,Casual
1932490,Indie
1932490,Strategy
1530860,Action
1530860,Indie
1503060,Adventure
1503060,Simulation
1590320,Action
1590320,Casual
1590320,Free to Play
1590320,Indie
1590320,Massively Multiplayer
1590320,Racing
554680,Action
554680,Simulation
812810,Casual
812810,Free to Play
812810,Indie
812810,Simulation
1721460,Casual
423810,Action
423810,Casual
423810,Indie
1491180,Adventure
1491180,Casual
1491180,Indie
1491180,RPG
1897420,Action
1897420,Indie
1897420,Early Access
1548400,Action
1548400,Casual
1548400,Racing
742220,Adventure
742220,Indie
742220,Simulation
327260,Indie
1840150,Free to Play
1840150,Indie
1067800,Adventure
1067800,Free to Play
473540,Adventure
473540,Casual
1179560,Action
1179560,Adventure
1179560,Casual
1179560,Indie
1179560,Simulation
316430,Action
316430,Strategy
1745690,Free to Play
1745690,Indie
1745690,Simulation
1343510,Action
697810,Action
697810,Adventure
697810,Early Access
1390670,Action
1390670,Adventure
1390670,Indie
1270820,Action
1270820,Indie
1270820,Early Access
645280,Adventure
774721,Utilities
300400,Racing
1750960,Action
1750960,Adventure
1750960,Casual
1750960,Indie
1750960,RPG
1349970,Casual
1349970,Free to Play
1349970,Indie
1349970,Simulation
1131780,Action
1131780,Adventure
278420,Action
278420,Adventure
278420,Indie
697960,Casual
697960,Indie
697960,Strategy
1253690,Indie
1270670,Action
1270670,Adventure
1270670,Indie
536210,Adventure
536210,Casual
536210,Free to Play
400790,Action
400790,Indie
2017460,Casual
2017460,Strategy
286260,Adventure
797440,Casual
797440,Indie
797440,Strategy
466290,Action
466290,Indie
466290,Early Access
833820,Adventure
833820,Racing
46370,Simulation
269990,Adventure
269990,Indie
1847810,Indie
1174990,Casual
1174990,Indie
2012270,Action
2012270,Free to Play
375750,Action
375750,Casual
375750,Free to Play
375750,Indie
375750,Strategy
294750,Action
294750,Indie
294750,Strategy
1465330,Adventure
1465330,Casual
509560,Adventure
509560,Free to Play
509560,Indie
509560,Massively Multiplayer
509560,RPG
509560,Strategy
958880,Adventure
958880,Casual
654010,Action
654010,Indie
1024540,Action
1024540,Casual
1024540,Indie
1579530,Casual
1579530,Indie
403640,Action
771570,Violent
771570,Gore
771570,Action
771570,Indie
771570,RPG
771570,Simulation
771570,Strategy
1736980,Action
1736980,Indie
2065110,Adventure
2065110,Casual
2065110,Indie
575920,Action
575920,Casual
575920,Indie
250110,Action
250110,Indie
1786690,Casual
1786690,Indie
1786690,Sports
1425280,Action
1425280,Adventure
1425280,Casual
1425280,Indie
497940,Action
497940,Adventure
497940,Free to Play
497940,Massively Multiplayer
497940,RPG
497940,Strategy
719040,RPG
719040,Strategy
1985150,Casual
1985150,Strategy
1655560,Indie
1292630,Action
1292630,Casual
1292630,Free to Play
1292630,Indie
1292630,Sports
1765150,Action
1765150,Indie
1765150,RPG
1144030,Adventure
1144030,Indie
1144030,RPG
1240790,Action
1240790,RPG
1240790,Strategy
387400,Action
387400,Indie
387400,Strategy
914230,Casual
914230,Indie
1677730,Adventure
1677730,Indie
1677730,RPG
710400,Adventure
710400,Indie
1617800,Adventure
1617800,Indie
1617800,RPG
1617800,Early Access
463390,Casual
463390,Free to Play
463390,Simulation
1618240,Action
1618240,Adventure
1618240,Casual
1618240,Indie
1618240,Racing
1618240,Simulation
1133990,Casual
1133990,Indie
1133990,Simulation
1524920,Action
1524920,Adventure
1524920,Casual
1524920,Indie
1524920,Simulation
1524920,Strategy
1524920,Early Access
242880,Action
242880,Indie
845940,Action
845940,Casual
845940,Indie
9710,Action
461400,Action
461400,Adventure
461400,Indie
850320,Adventure
850320,Casual
850320,Indie
449760,Casual
449760,Indie
1252330,Action
855630,Adventure
855630,Indie
437730,Action
437730,Indie
437730,Racing
437730,Simulation
437730,Sports
1466240,Action
1466240,Indie
527280,RPG
501270,Indie
501270,Strategy
501270,Early Access
1792710,Adventure
1792710,Free to Play
1792710,Massively Multiplayer
1792710,RPG
1792710,Simulation
1792710,Strategy
1544040,Indie
1544040,Simulation
1544040,Strategy
1809710,Action
1809710,Adventure
1809710,Casual
1809710,Indie
1809710,RPG
1051580,Action
1051580,Adventure
1051580,Indie
1051580,RPG
1402350,Action
1402350,Adventure
1402350,Casual
1402350,Strategy
1856480,Adventure
1835210,Simulation
1835210,Strategy
1243100,Action
1243100,Indie
639180,Action
639180,Adventure
639180,Indie
1564080,Adventure
1564080,Indie
268850,Utilities
1271690,Action
1271690,Indie
1271690,Racing
699940,Casual
699940,Indie
699940,Simulation
548840,Adventure
548840,Strategy
960610,Action
960610,Indie
634070,Action
634070,Free to Play
634070,Indie
634070,Early Access
758080,Action
758080,Indie
758080,RPG
1280260,Action
1280260,Adventure
1280260,RPG
1495380,Action
1495380,Racing
1495380,Simulation
760660,Action
760660,Adventure
760660,Casual
760660,Indie
2019270,Casual
2019270,Free to Play
2019270,Indie
679190,Adventure
679190,Casual
679190,Indie
1996420,Casual
1996420,Indie
491330,Casual
491330,Indie
491330,Strategy
682610,Indie
682610,Strategy
998150,Adventure
998150,Indie
998150,RPG
998150,Simulation
998150,Strategy
998150,Early Access
1893200,Adventure
1893200,Indie
1893200,Simulation
1893200,Strategy
968540,Adventure
968540,Indie
760970,Utilities
1076070,Action
1076070,Casual
1076070,Indie
860450,Indie
860450,Strategy
1803530,Casual
1803530,Strategy
688330,Adventure
1685010,Action
1685010,Indie
805400,Casual
805400,Indie
371280,Indie
1698920,Indie
1325870,Action
1325870,Casual
1325870,Indie
1077890,Action
1077890,Indie
376780,Adventure
1382710,Free to Play
1382710,Indie
1191680,Adventure
1191680,Casual
1191680,Indie
1191680,Strategy
209060,Action
209060,Indie
860030,Casual
860030,Indie
860030,Simulation
209630,Action
209630,Adventure
209630,Indie
1298140,Indie
1805150,Action
1805150,Adventure
1805150,Indie
1805150,RPG
537920,Violent
537920,Action
537920,Indie
537920,Early Access
1937700,Action
1937700,Indie
1937700,Simulation
1937700,Early Access
390930,Action
390930,Indie
1780730,Indie
1780730,Simulation
1780730,Strategy
997670,Action
418280,Action
418280,Adventure
418280,Indie
262240,Action
262240,Indie
1492940,Action
787510,Adventure
787510,Casual
1766180,Adventure
1766180,Casual
1766180,Indie
1766180,RPG
1766180,Strategy
1382800,Adventure
1382800,Indie
1498280,Adventure
1995180,Action
73060,Strategy
1594120,Casual
1594120,Indie
518790,Adventure
518790,Simulation
518790,Sports
651010,Casual
651010,Indie
651010,Simulation
623800,Action
623800,Adventure
623800,Indie
623800,Early Access
1455490,Action
1455490,Adventure
1467390,Action
1467390,Indie
1403080,Action
1403080,Adventure
1403080,Indie
593950,Action
593950,Adventure
593950,RPG
593950,Simulation
493840,Action
625910,Action
625910,Adventure
625910,Indie
625910,Sports
967430,Indie
1311990,Adventure
1311990,Indie
941040,Adventure
941040,Casual
562240,Violent
562240,Adventure
562240,Indie
1351960,Adventure
1351960,Casual
1351960,RPG
719470,Nudity
719470,Adventure
719470,Indie
719470,Early Access
696480,Adventure
696480,Casual
696480,Indie
1142240,Indie
501180,Action
501180,Adventure
501180,RPG
922100,Indie
922100,Simulation
344190,Free to Play
344190,Indie
344190,RPG
344190,Strategy
641990,Indie
641990,Simulation
641990,Strategy
729320,Sexual Content
729320,Indie
1286810,Adventure
1286810,Simulation
1142460,Casual
1142460,Indie
1439320,Action
1439320,Adventure
1439320,Indie
1439320,Early Access
639490,Adventure
1743230,Casual
1743230,Indie
1743230,Strategy
32160,Sports
32160,Casual
1533470,Action
1533470,Indie
1237120,Action
1237120,Casual
1237120,Indie
47500,Casual
514410,Action
514410,Adventure
514410,Indie
1470480,Action
1470480,Casual
1470480,Indie
1052540,Adventure
1052540,Indie
1667590,Action
1667590,Casual
1667590,Indie
1667590,Early Access
1388090,Casual
1388090,Indie
1375460,Casual
1375460,Free to Play
1375460,Simulation
1971630,Casual
1971630,Free to Play
1971630,Indie
1971630,RPG
684430,Indie
888610,Simulation
888610,Strategy
710220,Action
310490,Simulation
310490,Strategy
938270,Adventure
938270,Casual
938270,Simulation
1087960,Free to Play
1087960,Indie
1087960,RPG
1087960,Strategy
953790,Adventure
953790,Casual
953790,Indie
953790,RPG
614550,Action
614550,Casual
614550,Indie
614550,Early Access
1445890,Casual
1445890,Indie
1771310,Action
1771310,Indie
518140,Casual
518140,Indie
518140,Strategy
1774700,Casual
1774700,Indie
1774700,Strategy
1097810,Casual
1097810,Indie
1810870,Adventure
1810870,Casual
1250560,Casual
1250560,Indie
1250560,Strategy
1154490,Casual
1154490,Indie
1154490,Strategy
1154490,Early Access
801290,Action
801290,Adventure
801290,Indie
1971180,Free to Play
1971180,RPG
41900,Action
41900,Adventure
41900,RPG
957830,Adventure
957830,Free to Play
957830,Strategy
1095060,Action
1095060,Free to Play
1095060,Indie
803600,RPG
803600,Strategy
509830,Action
509830,Adventure
509830,Indie
31170,Adventure
31170,RPG
654640,RPG
222820,Strategy
431750,Casual
431750,Indie
431750,Strategy
911040,Indie
656170,Casual
656170,Indie
1525060,Action
1525060,Adventure
1525060,Indie
1202300,Adventure
1202300,Indie
1202300,RPG
417020,Adventure
417020,Indie
9850,Simulation
9850,Strategy
494740,Adventure
773460,Adventure
773460,Indie
773460,Early Access
219760,RPG
1247870,Casual
1247870,Indie
1458960,Action
1458960,Indie
1458960,Racing
1458960,Simulation
1458960,Sports
1283180,Action
1283180,Indie
1283180,Massively Multiplayer
745820,RPG
611050,Gore
611050,Adventure
611050,Casual
611050,Indie
1971690,Action
1971690,Adventure
1971690,Casual
672570,Casual
672570,Simulation
1874680,Casual
1874680,Indie
1320110,Adventure
1320110,Casual
1320110,Indie
1320110,RPG
283350,Action
661280,Casual
661280,Indie
661280,Strategy
420930,Adventure
420930,Casual
420930,Indie
420930,Early Access
803920,Adventure
803920,Casual
803920,Indie
751280,Adventure
751280,Indie
557810,Free to Play
1254070,Action
1254070,Adventure
1254070,Indie
1720540,Action
1720540,Casual
1720540,RPG
1720540,Simulation
1370610,Casual
1370610,Indie
1370610,Simulation
1072190,Action
1072190,Strategy
1072190,Early Access
1033960,Casual
1642560,Casual
607080,Action
607080,Adventure
1893330,Indie
1433310,Casual
1433310,Indie
1731490,Adventure
1731490,Indie
1140140,Adventure
1140140,Casual
1140140,Indie
1140140,Simulation
1389530,Free to Play
1389530,RPG
1307670,Adventure
1307670,Indie
1307670,Simulation
1307670,Strategy
1543760,Casual
1543760,Free to Play
1543760,Indie
1184360,Action
1184360,Indie
1719870,Action
1719870,Adventure
1719870,Casual
1719870,Free to Play
1719870,Massively Multiplayer
1719870,RPG
1269600,Adventure
1269600,Indie
1269600,RPG
720160,Adventure
720160,Indie
720160,RPG
720160,Strategy
676720,Action
676720,Adventure
676720,Casual
676720,Indie
676720,Strategy
6860,Action
1396260,Indie
1396260,Simulation
1175950,Casual
1175950,Indie
1175950,RPG
1175950,Simulation
529820,Action
529820,Indie
623930,Adventure
623930,Indie
658630,Action
658630,RPG
795510,Action
1063020,Indie
1063020,Strategy
1820020,Action
1820020,Casual
1820020,Indie
270910,Action
270910,Indie
270910,Strategy
1561560,Casual
1561560,Free to Play
1561560,Indie
1561560,Simulation
1042490,Adventure
1042490,Casual
1042490,Indie
287450,Simulation
287450,Strategy
1273510,Action
1273510,Adventure
1273510,Indie
1572450,Adventure
522470,Adventure
522470,Indie
522470,Strategy
2006460,Action
2006460,Casual
2006460,Indie
1506660,Action
1506660,Adventure
1506660,Casual
1506660,Indie
1506660,Simulation
656660,Casual
656660,Indie
325110,Casual
343100,Action
343100,Adventure
343100,Casual
343100,Indie
343100,RPG
343100,Strategy
1918030,Indie
1918030,Simulation
1944200,Simulation
1167710,Indie
1167710,Sports
1824020,Indie
1824020,Simulation
854770,Action
854770,Indie
517060,Action
517060,Casual
517060,Indie
517060,Strategy
572630,Indie
572630,Early Access
995330,Adventure
995330,Indie
995330,RPG
995330,Strategy
1061650,Action
1061650,Casual
1061650,RPG
1686160,Casual
1686160,Indie
559630,Action
559630,Adventure
559630,Indie
559630,Early Access
834750,Adventure
380560,Casual
380560,Indie
380560,RPG
881730,Casual
881730,Indie
881730,Simulation
988100,Action
988100,Adventure
988100,Casual
988100,Indie
988100,RPG
1383680,Indie
1383680,RPG
1065560,Indie
929430,Casual
1702980,Action
1702980,Free to Play
1702980,Indie
1313810,Casual
1313810,Indie
589860,Adventure
589860,Casual
589860,Indie
1684400,Adventure
1684400,Indie
811540,Adventure
811540,Casual
811540,Indie
811540,Simulation
1599280,Action
1599280,Indie
631990,Violent
631990,Adventure
631990,Indie
631990,Strategy
857110,Action
857110,Casual
857110,Indie
1010260,Adventure
1010260,Indie
1810720,Casual
1810720,Indie
35010,Action
35010,Adventure
837390,Indie
837390,Simulation
1564580,Adventure
1564580,Casual
263560,Adventure
263560,Indie
263560,RPG
831230,Violent
831230,Gore
831230,Indie
1738500,Action
1738500,Adventure
1738500,Indie
949390,Action
1781880,Action
1781880,Adventure
1781880,Casual
1781880,Indie
1781880,Simulation
1701400,Casual
1701400,Indie
1701400,Strategy
510380,Casual
510380,Indie
510380,Simulation
510380,Strategy
1498840,Action
1498840,Adventure
1498840,Indie
1392820,Adventure
1392820,Indie
1374700,Racing
1259860,Casual
1259860,Indie
1585440,Action
1585440,Adventure
568400,Action
568400,Adventure
568400,Indie
568400,Early Access
987770,Action
987770,Indie
886270,Adventure
886270,Indie
1400320,Indie
1400320,Simulation
1404930,Action
1404930,Indie
1058280,Action
1058280,Indie
1058280,Racing
1579490,Action
1579490,Indie
1709920,Casual
1709920,Free to Play
1709920,Indie
1709920,RPG
1292100,Indie
1292100,Simulation
1577290,Action
1577290,Indie
1227650,Action
1227650,Casual
1227650,Indie
1227650,Early Access
298560,Action
298560,Indie
1237490,Action
1237490,Adventure
1237490,Indie
47889,Action
1798770,Adventure
1798770,Casual
1798770,RPG
579760,Adventure
579760,Indie
1769720,Action
1769720,Adventure
1769720,Casual
1769720,Indie
586790,Action
586790,Strategy
1553320,Action
1553320,Adventure
1553320,Indie
733060,Nudity
733060,Casual
733060,Indie
1411800,Adventure
1411800,Free to Play
781320,Action
781320,Casual
781320,Indie
662470,Casual
662470,Free to Play
662470,Indie
1068050,Action
1068050,Casual
1068050,Indie
857320,Animation & Modeling
857320,Design & Illustration
857320,Education
857320,Utilities
857320,Game Development
206690,Casual
206690,Indie
206690,Strategy
1255660,Action
1255660,Adventure
1255660,Casual
1255660,Free to Play
1255660,Indie
448530,Indie
1289010,Adventure
1289010,Free to Play
1289010,Massively Multiplayer
1289010,RPG
1289010,Strategy
792670,Action
792670,Casual
792670,Simulation
792670,Strategy
792670,Early Access
828900,Adventure
828900,Indie
1169940,Action
1169940,Adventure
1169940,Indie
1169940,RPG
1169940,Early Access
385960,Strategy
316370,Action
316370,Indie
316370,RPG
207790,Simulation
864190,Action
733810,Casual
733810,Indie
642840,Adventure
642840,Casual
642840,Simulation
642840,Design & Illustration
1185140,Action
1185140,Adventure
1185140,Casual
1185140,Indie
818140,Action
818140,Racing
1662830,Adventure
1662830,Casual
1662830,Indie
1662830,Simulation
676490,Free to Play
676490,Indie
676490,Strategy
858500,Action
858500,Casual
858500,Indie
858500,Strategy
598430,Action
598430,Adventure
598430,Indie
598430,Early Access
248800,Adventure
248800,Casual
248800,Indie
248800,RPG
1265410,Action
1265410,Adventure
1265410,Indie
1265410,Simulation
2069750,Action
2069750,Casual
2069750,Indie
2069750,Simulation
656570,Adventure
656570,Indie
298020,Adventure
1419880,RPG
92210,Action
92210,Indie
1099500,Adventure
1099500,Casual
1099500,Indie
433000,Adventure
433000,Casual
1526170,Action
1526170,Adventure
1526170,Indie
920820,Action
920820,Indie
920820,Sports
855730,Casual
855730,Indie
765570,Action
765570,Simulation
765570,Early Access
1992430,Action
1992430,Free to Play
1992430,Indie
396480,Action
396480,Indie
396480,Simulation
396480,Strategy
1485080,Action
1485080,Casual
1485080,Free to Play
1485080,Indie
754310,Action
754310,Indie
365810,Action
365810,Adventure
365810,Casual
365810,Indie
365810,Simulation
655530,Indie
655530,Simulation
655530,Early Access
1170610,Casual
1170610,Indie
1170610,Strategy
1063470,Simulation
1063470,Sports
684420,Action
684420,Casual
684420,Indie
684420,Strategy
754230,Action
754230,Indie
754230,Strategy
577380,Action
577380,Indie
25000,Action
25000,Indie
1551520,Action
1551520,Adventure
1551520,Indie
1551520,RPG
1121140,Adventure
1121140,Casual
1121140,Indie
428750,Action
428750,Adventure
428750,Indie
428750,RPG
573100,Strategy
1376580,Action
1376580,Indie
1376580,Early Access
1174850,Action
1174850,Adventure
1174850,Casual
1174850,Indie
1814560,Action
1814560,Indie
386590,Adventure
386590,Indie
386590,RPG
386590,Simulation
386590,Early Access
601120,Indie
601120,Early Access
1266900,Action
1266900,Casual
1266900,Indie
1266900,Simulation
1372680,Action
1372680,Adventure
1372680,Indie
1372680,RPG
471160,Casual
471160,Indie
471160,Sports
1362980,Casual
1362980,Indie
1362980,Simulation
33950,Casual
33950,Indie
953330,Action
953330,Indie
1413000,Indie
1413000,Simulation
1413000,Strategy
916960,Action
916960,Adventure
916960,Indie
464100,Indie
464100,Strategy
291630,Adventure
1557060,Action
1557060,Adventure
1557060,Indie
333350,Strategy
1140020,Action
1140020,Adventure
1140020,RPG
1651730,Casual
1253940,Action
1253940,Adventure
1253940,Casual
1553170,Action
1553170,Adventure
1553170,Indie
1555210,Action
1555210,Indie
1419040,Casual
1419040,Indie
1419040,Simulation
1152580,Adventure
1152580,Indie
1152580,RPG
